userid,probability
55913,0.28883111260121963
55914,0.033804161362544015
55915,0.04154757429629716
55916,0.19616169007378292
55917,0.38961892064793163
55918,0.7571107040149988
55919,0.6394305957032993
55920,0.11230954366278545
55921,0.4589404209189272
55922,0.06402975880944382
55923,0.6774226230933148
55924,0.012371870700667972
55925,0.08091025732753013
55926,0.7211105622292123
55927,0.04786953368547549
55928,0.7665754736780678
55929,0.5797738584578088
55930,0.7635792633577988
55931,0.6902277411786923
55932,0.03927523671610103
55933,0.6315651052031913
55934,0.08933829045613506
55935,0.6283658530593073
55936,0.2494500975905473
55937,0.20922750816136484
55938,0.6012419058193248
55939,0.7215548981935505
55940,0.12970875166520487
55941,0.7513076813333411
55942,0.04485175937240395
55943,0.5350899271730588
55944,0.23656194872215147
55945,0.022956333853538288
55946,0.21750307952589729
55947,0.5798788994397018
55948,0.06773750236388769
55949,0.16844342085023625
55950,0.5482009907005475
55951,0.6812664039953924
55952,0.08188749418504532
55953,0.41408309610704286
55954,0.08088289268904005
55955,0.023035996714039886
55956,0.577812393215346
55957,0.4177202508484958
55958,0.6949177157398488
55959,0.3357637445166715
55960,0.5277096649829287
55961,0.11669979451900475
55962,0.3896985615064834
55963,0.06215217986018024
55964,0.6963549992392454
55965,0.08973245080553835
55966,0.3627268750038984
55967,0.043259787984770835
55968,0.1774189379897694
55969,0.38843604242260205
55970,0.3456142856128514
55971,0.23901766246391853
55972,0.01777366219751069
55973,0.07205788454477441
55974,0.5158436952307159
55975,0.7131929480103071
55976,0.14145018822053226
55977,0.1852462579896987
55978,0.0720289900337585
55979,0.18989090553504046
55980,0.6997526632154422
55981,0.3620892318113061
55982,0.21638537141086397
55983,0.12995952123353008
55984,0.48710329688610854
55985,0.6591279882054094
55986,0.48661338698499174
55987,0.8954622521062958
55988,0.15058405345358533
55989,0.12087826763419682
55990,0.13940383185127903
55991,0.0427872557993877
55992,0.01388076480077125
55993,0.17597324457812258
55994,0.3684324845512298
55995,0.5338527828676559
55996,0.04918048920390901
55997,0.3482296569041894
55998,0.688863639852232
55999,0.40013501214185065
56000,0.5650524359251624
56001,0.05294200046382214
56002,0.7085887258815572
56003,0.4886195264098602
56004,0.07505171028832457
56005,0.05398948119812698
56006,0.8551455481779263
56007,0.3060530933208255
56008,0.5982861960859742
56009,0.582667732866751
56010,0.05018416238724626
56011,0.0423875909939434
56012,0.5871251630514684
56013,0.02820739334316428
56014,0.23776023531068496
56015,0.0703319177328385
56016,0.43262775747434584
56017,0.11909316174265522
56018,0.014821019495327735
56019,0.7042818008716386
56020,0.3273552150620006
56021,0.618237611211159
56022,0.14522573743855327
56023,0.5852455249470416
56024,0.20418709387394005
56025,0.24059319702561416
56026,0.33513747031848146
56027,0.46595277968399246
56028,0.09717224097055217
56029,0.47772499140947283
56030,0.5750465134667817
56031,0.4778764875374374
56032,0.5790685313216409
56033,0.06053893705006543
56034,0.45862846436179344
56035,0.2510296894286053
56036,0.08582722375150978
56037,0.26329878605396495
56038,0.6490780176651859
56039,0.046171834349963664
56040,0.03202617817269719
56041,0.5998562051105762
56042,0.5856687914523687
56043,0.10000710052765369
56044,0.6200150907737514
56045,0.46325623732623317
56046,0.05261869592069259
56047,0.5658795721987634
56048,0.08214903690621925
56049,0.17155116593206057
56050,0.12432049280796693
56051,0.4423949255722398
56052,0.2549279522012186
56053,0.1534545902058914
56054,0.42770605619178237
56055,0.039801059678354574
56056,0.622194115418724
56057,0.13667515241252287
56058,0.07297995534603859
56059,0.15326671661537636
56060,0.057451503478710905
56061,0.13453246627190926
56062,0.06112719410625308
56063,0.13736128916094975
56064,0.4711439042721676
56065,0.04886160844372037
56066,0.20235865563997557
56067,0.06314440325288492
56068,0.7230122963914348
56069,0.6755138691897266
56070,0.4969703843153611
56071,0.5469777354797132
56072,0.530689405750522
56073,0.5042609385531716
56074,0.05237732433914715
56075,0.4310038752460613
56076,0.17188355225582205
56077,0.6799741153441452
56078,0.17981274235301045
56079,0.3163011194274538
56080,0.05951967378135001
56081,0.26235210479934307
56082,0.4077846431066798
56083,0.18445789264469928
56084,0.4231050680700649
56085,0.5945877419869903
56086,0.4593001681219563
56087,0.3763466331392697
56088,0.8871941210192985
56089,0.3969647040216323
56090,0.16627027609659367
56091,0.41990683834109194
56092,0.41542961839961196
56093,0.14152708866067917
56094,0.050281572150021735
56095,0.44824493492764134
56096,0.08207072239052966
56097,0.21291712205782573
56098,0.7280436743543597
56099,0.4163649697098482
56100,0.046613544743373515
56101,0.6040334645863368
56102,0.12278778198621086
56103,0.23387508256258357
56104,0.4170909706670317
56105,0.0274895344694591
56106,0.03545471018267421
56107,0.07148052804342102
56108,0.38069176215493455
56109,0.824158091091545
56110,0.562439159093802
56111,0.3627822365649125
56112,0.08913898357686502
56113,0.39581659542019026
56114,0.033528285460927156
56115,0.11916701395049739
56116,0.03921379084573927
56117,0.37602003511997106
56118,0.6781392771187249
56119,0.3886554772557362
56120,0.43331654942308706
56121,0.6689666668572042
56122,0.1557871623842325
56123,0.10339514743242276
56124,0.06405895210980096
56125,0.7999721421774173
56126,0.5874363390427889
56127,0.44324218921704434
56128,0.22445622169661192
56129,0.08641398574414086
56130,0.04696554000455199
56131,0.463365337449531
56132,0.05247676490243655
56133,0.31361928911813947
56134,0.3990103607652919
56135,0.5025453122405404
56136,0.2399358618551751
56137,0.08193694647590195
56138,0.4161337944469537
56139,0.4574170857225859
56140,0.08385461024172401
56141,0.337161222418355
56142,0.20845786072938877
56143,0.36438687983435614
56144,0.12381388504346348
56145,0.2540871960769703
56146,0.3095380872301406
56147,0.7265620167552538
56148,0.07796293909514368
56149,0.5537630315540725
56150,0.04767937965168963
56151,0.11656245110021732
56152,0.030672361678612797
56153,0.6541890847374271
56154,0.05911812181736328
56155,0.24061092201586487
56156,0.16423753898065938
56157,0.3191941608980623
56158,0.17115253572401148
56159,0.4795942160925771
56160,0.10212884178773027
56161,0.7078595317958869
56162,0.17147246863959403
56163,0.5146594674604174
56164,0.033221235284215125
56165,0.04399418770944589
56166,0.7033666851292691
56167,0.09252371519800984
56168,0.47893442978981404
56169,0.390474415076991
56170,0.19125049752741097
56171,0.03154491665843919
56172,0.4311056992333733
56173,0.6051438056432061
56174,0.2297668761145561
56175,0.6762359348408463
56176,0.06823794064042087
56177,0.809918796971001
56178,0.22326361377614407
56179,0.6056983627772978
56180,0.08621979068039248
56181,0.12018514734272413
56182,0.5640542486581019
56183,0.6332509542865506
56184,0.6361615950664522
56185,0.3597938760540909
56186,0.39441296336892656
56187,0.6932183925044857
56188,0.24335664001071067
56189,0.2393588154288397
56190,0.18874672919396945
56191,0.6297750445924403
56192,0.07984136959391223
56193,0.07484632361171907
56194,0.06436228279060335
56195,0.2548073999717471
56196,0.6525273165710577
56197,0.34275907333857825
56198,0.250054076168956
56199,0.08667862741255682
56200,0.08446290514797485
56201,0.4587471414492789
56202,0.06559121294375118
56203,0.5313953673947783
56204,0.16225768543091537
56205,0.6598000500745212
56206,0.7382381015803237
56207,0.07571630305592578
56208,0.7627444628494718
56209,0.5979172819727675
56210,0.4136806135449134
56211,0.6022274506853356
56212,0.478622762147782
56213,0.6862413880816495
56214,0.6787777557765228
56215,0.05720108036393898
56216,0.3377181985641707
56217,0.44271351518983965
56218,0.3199224836988607
56219,0.6400614261214088
56220,0.6614932577614999
56221,0.04538112614745365
56222,0.5925296985090499
56223,0.08801099171288383
56224,0.05961381610237835
56225,0.07936378599319595
56226,0.4982238806417966
56227,0.08669212360557776
56228,0.07468565355883335
56229,0.05973275434460338
56230,0.12320940355600137
56231,0.6611244309427124
56232,0.15892245062707408
56233,0.14168395299359557
56234,0.02231361808990491
56235,0.2070768491756649
56236,0.6324098878148561
56237,0.2891853730843625
56238,0.07349016091707239
56239,0.200147698861886
56240,0.02362417018850488
56241,0.5033046936045787
56242,0.12416819045514504
56243,0.5567816866148507
56244,0.7523916026137932
56245,0.7573818211933377
56246,0.3910855008276472
56247,0.08182092268514965
56248,0.4058503572384358
56249,0.6298364238391084
56250,0.5196393918798518
56251,0.819781527100892
56252,0.3107239686440756
56253,0.6378391189176963
56254,0.12142858262723721
56255,0.35686415846032227
56256,0.1095747094421634
56257,0.1946568943485997
56258,0.03626368680379463
56259,0.41377331958774605
56260,0.9020608653366995
56261,0.3849024051653062
56262,0.8121131016335371
56263,0.12702076870579543
56264,0.588134520104239
56265,0.36668245975744573
56266,0.474779744019881
56267,0.023319943077150653
56268,0.20692745259754952
56269,0.024385618348429932
56270,0.11373902536870051
56271,0.6979697285769054
56272,0.48294226726940226
56273,0.6136966400707479
56274,0.6611827217002524
56275,0.13593102208158767
56276,0.8651631743146869
56277,0.7132062073096374
56278,0.6836646535447379
56279,0.036358544403441696
56280,0.374445059351811
56281,0.44677733731558344
56282,0.6828642339551807
56283,0.7667855145032141
56284,0.3339430956427697
56285,0.1160840344781753
56286,0.2862028758510188
56287,0.6502408351587635
56288,0.2716422991217637
56289,0.714018529824084
56290,0.16363674037481396
56291,0.19402827242802634
56292,0.4208234773390489
56293,0.41120933465924825
56294,0.5833848449616875
56295,0.16057628702641677
56296,0.6549512618448982
56297,0.5199375859219785
56298,0.08116457772526774
56299,0.6222254875122393
56300,0.1853591804719932
56301,0.52737512515113
56302,0.5951744735639015
56303,0.6799176737971281
56304,0.08349885415264509
56305,0.5713335288832712
56306,0.10488152477990154
56307,0.0213561543960339
56308,0.20533058593398054
56309,0.6569299645047143
56310,0.6816546952177003
56311,0.550815238621945
56312,0.143188109176721
56313,0.11394038178298257
56314,0.1535901227175376
56315,0.06837545620676147
56316,0.395772414686442
56317,0.36421205494468345
56318,0.4270375388816895
56319,0.7369188616246716
56320,0.03200660738097802
56321,0.5355328985189042
56322,0.41982826313910365
56323,0.6160115343459497
56324,0.6047095281887477
56325,0.2055530218597275
56326,0.2805779997310649
56327,0.5465049889303563
56328,0.287085174736762
56329,0.47136016592275054
56330,0.21573006144697882
56331,0.355909769295231
56332,0.126913375085868
56333,0.4625178143873355
56334,0.21631426049261607
56335,0.17659695615853502
56336,0.09099616467267933
56337,0.793525058103427
56338,0.02280501491523832
56339,0.04654357148351074
56340,0.18904779268674735
56341,0.14343028378328385
56342,0.08666204416801586
56343,0.5506599505893109
56344,0.5474427944489836
56345,0.7115987085216301
56346,0.18230146114421492
56347,0.028945218321881742
56348,0.07071322004506134
56349,0.7032186185820104
56350,0.2085569388663656
56351,0.1779418153583243
56352,0.5181195321013463
56353,0.06206602050213616
56354,0.07281607507147705
56355,0.0685798063649241
56356,0.03857657910588557
56357,0.5091420830714556
56358,0.10143908467513918
56359,0.7442352893419657
56360,0.46114614033500556
56361,0.6207171698390487
56362,0.5682574835654749
56363,0.7058291734353234
56364,0.11246697158744347
56365,0.5642440337262208
56366,0.3030421717593336
56367,0.7770041736480249
56368,0.04573200626878535
56369,0.11928978718079784
56370,0.4097355829468795
56371,0.09526275878309833
56372,0.41215951499166115
56373,0.5373868335452232
56374,0.4671104820063511
56375,0.008187000727498587
56376,0.8246291585853524
56377,0.0605781229576752
56378,0.7339890178236097
56379,0.0973568379590366
56380,0.17422185578034555
56381,0.15477723160816098
56382,0.8362857491578559
56383,0.7550815811226225
56384,0.07592582858673651
56385,0.0585692519118164
56386,0.1895811977604442
56387,0.23140330016786584
56388,0.6838132165192551
56389,0.6038676770062755
56390,0.6707734876269309
56391,0.45387767310843563
56392,0.0992701150507111
56393,0.1189442271396548
56394,0.7558723164874642
56395,0.5075463228064349
56396,0.2808978194233499
56397,0.32389961390299216
56398,0.6296521578095439
56399,0.5494096887479621
56400,0.7754053099761002
56401,0.20578730556998925
56402,0.6755052679119107
56403,0.26768945222686
56404,0.09462622567603805
56405,0.3742131421435255
56406,0.348838095423813
56407,0.4770331946862139
56408,0.34239227289321195
56409,0.4350625155825317
56410,0.36174784672317334
56411,0.14756829772648425
56412,0.09232431248913056
56413,0.6404142751458406
56414,0.5909869958760151
56415,0.14828810125491604
56416,0.3627308452884505
56417,0.23061111286416372
56418,0.657814961957246
56419,0.5711063095377548
56420,0.14801224422273868
56421,0.0868887494414931
56422,0.05279400597672015
56423,0.3281298203324675
56424,0.45208836564579147
56425,0.4813244375798534
56426,0.22171646956034255
56427,0.6407716846254586
56428,0.5952707734067957
56429,0.08500069396877553
56430,0.2745666610024135
56431,0.5197442846338837
56432,0.590058451931952
56433,0.5413149476381701
56434,0.22563743070342265
56435,0.055926764569327624
56436,0.8033464656060699
56437,0.5718838068153796
56438,0.5777774048208885
56439,0.4449897587078713
56440,0.22245321727163533
56441,0.3469875636410234
56442,0.6381142862556205
56443,0.35894907094860584
56444,0.715258347380176
56445,0.6945770111401203
56446,0.09349830337435665
56447,0.14778424408232319
56448,0.04511433865625441
56449,0.13072411476663506
56450,0.31420691023605546
56451,0.5121475129499486
56452,0.21703569258455718
56453,0.748029845034818
56454,0.07867066284169137
56455,0.5870644498070112
56456,0.8040500201640498
56457,0.48905706004367366
56458,0.22393958813720735
56459,0.27377323959164507
56460,0.036595105032606205
56461,0.12148894539540295
56462,0.30583516895692925
56463,0.06304583983641313
56464,0.1651042589109521
56465,0.3754984256188921
56466,0.11272118254962468
56467,0.6772217325796491
56468,0.0699795952300837
56469,0.13399430679841356
56470,0.047857145069968805
56471,0.13450236416324263
56472,0.7126538235434602
56473,0.030363965190189583
56474,0.22738130769132478
56475,0.4422256903351961
56476,0.6179570657606952
56477,0.13998792537707377
56478,0.08110862312933077
56479,0.45058768454558856
56480,0.10406967457195629
56481,0.13368495712090206
56482,0.08177501969130961
56483,0.25090151140002737
56484,0.46283091739434074
56485,0.6356511915228568
56486,0.7690356597786415
56487,0.13154945757366207
56488,0.09813254317750131
56489,0.3140767450633691
56490,0.15867588312367983
56491,0.5932834464583743
56492,0.6402161734781823
56493,0.6962848372046246
56494,0.12187741268534388
56495,0.059853910736577046
56496,0.5752952744585469
56497,0.1697536361431661
56498,0.7416350355502271
56499,0.5318845034050876
56500,0.12604652075316072
56501,0.11896627596454946
56502,0.631731956596558
56503,0.09465402879740946
56504,0.31646059191151965
56505,0.09207982125381671
56506,0.14875866056539686
56507,0.36001031507039805
56508,0.024569655526435637
56509,0.8112466191705416
56510,0.26099728033854874
56511,0.7438564717988764
56512,0.9227875204120523
56513,0.47858836420783857
56514,0.7876857163354937
56515,0.8011862357119066
56516,0.06609479863446557
56517,0.30179013678547356
56518,0.4012362937227752
56519,0.7130657040514092
56520,0.3268141888346379
56521,0.08097546460846641
56522,0.10326864370376464
56523,0.09112201791610218
56524,0.5286703248296821
56525,0.6303477872238645
56526,0.04812922546242451
56527,0.11134669366613036
56528,0.2981945036745036
56529,0.7588313522830047
56530,0.26736177418851054
56531,0.22786222514397708
56532,0.8505932182269844
56533,0.38255915863514317
56534,0.3052966915072383
56535,0.47637712592576326
56536,0.7739202124362828
56537,0.5064417793321379
56538,0.24998550731568345
56539,0.14856843180382867
56540,0.04530829545783727
56541,0.6364203069994943
56542,0.40271726531808594
56543,0.09480286021763348
56544,0.22282479794043308
56545,0.30236000969243715
56546,0.2834534703352698
56547,0.4341673685403281
56548,0.07089157718460802
56549,0.4678084989127189
56550,0.6894344190286072
56551,0.6342929397672928
56552,0.622451014221972
56553,0.6827496868653143
56554,0.08614760005909529
56555,0.6670540145689242
56556,0.3669043223223746
56557,0.16424007058885062
56558,0.22067560736928976
56559,0.049710519758479
56560,0.033504815211366286
56561,0.45813900013894016
56562,0.05777237331947094
56563,0.13499150670764803
56564,0.3484543353934101
56565,0.08498896914582925
56566,0.8206429758904711
56567,0.021522449308443502
56568,0.35640557290591157
56569,0.1385990296632293
56570,0.6674046667093878
56571,0.01970867109667698
56572,0.4492458164488925
56573,0.8428082767937147
56574,0.6781304197884835
56575,0.1620905904819391
56576,0.036164846532227006
56577,0.29300087438290323
56578,0.11455130967591479
56579,0.6064309411341559
56580,0.04647934993617992
56581,0.12708642763673078
56582,0.4829800154415059
56583,0.026820749992348156
56584,0.24817456521029516
56585,0.12427347620492739
56586,0.3963967766417665
56587,0.26444024218375745
56588,0.06532901206177835
56589,0.041127997516899155
56590,0.12960263580493595
56591,0.8633834182738729
56592,0.06372372855844607
56593,0.014540421076606828
56594,0.0646890502143027
56595,0.11766146872672908
56596,0.1136731664703475
56597,0.576445726024246
56598,0.15507328782960159
56599,0.06865112926333179
56600,0.33430322191465456
56601,0.5648780539832141
56602,0.10498526495295758
56603,0.22136886558572794
56604,0.10351921805615114
56605,0.10912358345031084
56606,0.06714239182128863
56607,0.5582248368455379
56608,0.10412141218982182
56609,0.06226400830655303
56610,0.6423140816525226
56611,0.41339551237349403
56612,0.566498264284446
56613,0.3342170116328045
56614,0.1853447423311337
56615,0.03845028839553918
56616,0.5472662291569499
56617,0.13047347564127734
56618,0.3862984067261593
56619,0.18322949189419221
56620,0.5381461768094169
56621,0.4896987025969171
56622,0.885387444641498
56623,0.6651760575614131
56624,0.15964890865654258
56625,0.06176636783347806
56626,0.6741087042182445
56627,0.1125076180621924
56628,0.47097422716369053
56629,0.10254996488377568
56630,0.4199933896731657
56631,0.5807139397143042
56632,0.03680842117615528
56633,0.42394578310024733
56634,0.05784966675305446
56635,0.16953912860397743
56636,0.09214918144930227
56637,0.06453704637920119
56638,0.46807194692914145
56639,0.12381067533455228
56640,0.44167745656740004
56641,0.10651756255075107
56642,0.7319764287551894
56643,0.7832134299321534
56644,0.6870333827861751
56645,0.6577924883935745
56646,0.5472193971694153
56647,0.5132896057053363
56648,0.3713620079660938
56649,0.06047277834616648
56650,0.3915388621753369
56651,0.4780507747934575
56652,0.10924293346707752
56653,0.26559111336009666
56654,0.16596707108093475
56655,0.6705296840517174
56656,0.320388812196846
56657,0.02788601608902393
56658,0.05232691427367538
56659,0.5317614050952714
56660,0.8050623340574278
56661,0.5247761907358507
56662,0.22472571078024048
56663,0.48098722301735247
56664,0.8094558199810504
56665,0.035834447724211536
56666,0.17541442353915218
56667,0.5224279364541
56668,0.44579601483171216
56669,0.1457688468862898
56670,0.22120111018346833
56671,0.08929275611852182
56672,0.6184464399181675
56673,0.37645040831853954
56674,0.5859048506664509
56675,0.5554909887119652
56676,0.7374875188703923
56677,0.5420132742640817
56678,0.03156190723479699
56679,0.14209438818419368
56680,0.04542261699812508
56681,0.08535669617120285
56682,0.07007775645941865
56683,0.020542460323325008
56684,0.4343302140792632
56685,0.14575887733016712
56686,0.7220208110961088
56687,0.32555419983982237
56688,0.02024438497368864
56689,0.3281513815902967
56690,0.2333628843270579
56691,0.05952633802565144
56692,0.08053521121773552
56693,0.4688835844435161
56694,0.04387052821996684
56695,0.1442607711194306
56696,0.8151267686105103
56697,0.22448507421363723
56698,0.11232719912193408
56699,0.04283681804723012
56700,0.1782691891876058
56701,0.45111017545717347
56702,0.6482253964391579
56703,0.5288612941285229
56704,0.6102164067273286
56705,0.03739014328982263
56706,0.6110411478122298
56707,0.16178430634302493
56708,0.21997795354660235
56709,0.34014111113556805
56710,0.7896523663681729
56711,0.1072744721950821
56712,0.8186697464122863
56713,0.063959347864909
56714,0.3569776160572243
56715,0.06834096562671439
56716,0.03454496062180952
56717,0.6285665050774961
56718,0.03638282133341454
56719,0.49660013718854157
56720,0.040104808039792696
56721,0.08143797365961385
56722,0.709432506871677
56723,0.332437111474045
56724,0.10962119448322509
56725,0.10687712442226924
56726,0.08164195923577892
56727,0.6017123086066897
56728,0.2589344662302739
56729,0.4697828838349714
56730,0.2485230296075662
56731,0.1560339438656332
56732,0.16952790590706837
56733,0.5677815961003053
56734,0.5563648972169951
56735,0.7009683362174185
56736,0.15470546276750155
56737,0.11998020589619761
56738,0.06250682034508659
56739,0.34579613245315577
56740,0.47716994836381976
56741,0.32434855361335596
56742,0.01665993391783336
56743,0.15106788645348407
56744,0.43553611569730044
56745,0.5517231799465726
56746,0.4405769337869977
56747,0.6276639706059304
56748,0.025690137112723662
56749,0.0972675221037762
56750,0.07119121500134053
56751,0.7607447370048873
56752,0.6253528251059979
56753,0.6071923398442447
56754,0.5604033765211438
56755,0.12146093806027958
56756,0.20046840914329808
56757,0.6290788067982521
56758,0.04298172987231973
56759,0.12108229304082525
56760,0.15125860527425047
56761,0.6021711621051182
56762,0.45423141491698477
56763,0.8098160899975099
56764,0.14790577123750884
56765,0.040791672688537076
56766,0.01884924179730778
